Parent_1_Crop,Parent_2_Crop,Hybrid_Crop,Parent_1_A,Parent_1_T,Parent_1_G,Parent_1_C,Parent_2_A,Parent_2_T,Parent_2_G,Parent_2_C,GC_Content (%),SNP_Count,Yield_Potential (kg/ha),Drought_Resistance_Score,Disease_Resistance_Score
Teff,Finger Millet,Amaranth,0.5736538261527167,0.3158668111079426,0.10275490341647435,0.0077244593228664804,0.07922786115921918,0.44701559934773394,0.27803731418981026,0.19571922530323668,35.04031734165314,1477,1784.4803436973903,5,9
Teff,Pearl Millet,Amaranth,0.38374606273874673,0.12915860163500711,0.04189761548165045,0.4451977201445957,0.2407425570194669,0.5220971696165676,0.1934525411015676,0.043707732262397866,36.73055382274513,1889,1196.5165490245524,1,8
Teff,Pearl Millet,Sorghum,0.2079333265326773,0.49948991533263964,0.12508553901725186,0.16749121911743112,0.1634232837036697,0.03466088070085918,0.7609383557984766,0.040977479796994454,60.39227446451945,4064,1610.8665446895743,6,1
Pearl Millet,Finger Millet,Quinoa,0.2512304703149581,0.35976343334873473,0.24878192751149514,0.14022416882481195,0.18660287378491183,0.516330863751397,0.24266544679008317,0.05440081567360782,63.70180193951651,3791,3347.2916802336094,5,2
Pearl Millet,Teff,Teff,0.14560319332637844,0.42399643652254854,0.39934909951012176,0.031051270640951124,0.29516008893206624,0.42281726156172217,0.14016634720435112,0.14185630230186053,31.74475937505608,1417,4139.016254128376,1,3
Pearl Millet,Finger Millet,Quinoa,0.11660109260723966,0.39752318339530546,0.2335927317827298,0.25228299221472505,0.23622692156078823,0.23875414565242817,0.09649440519328824,0.42852452759349535,64.02071977065799,2587,3369.7928985156514,4,4
Pearl Millet,Finger Millet,Amaranth,0.7086124339301922,0.08850990970310851,0.07483989975281037,0.12803775661388894,0.22090719987284702,0.021854996187988432,0.45657296885062915,0.3006648350885354,60.526320893083955,2066,1544.2924245024496,6,6
Finger Millet,Finger Millet,Quinoa,0.571933574518599,0.23262127400506555,0.17907534046703258,0.01636981100930264,0.3273665384792174,0.18643251829849503,0.18770350232346256,0.2984974408988251,57.05715912961694,3158,1127.2835476184127,8,8
Teff,Teff,Finger Millet,0.09127438918985298,0.10690735354704137,0.24179451600183322,0.5600237412612724,0.4556952297875535,0.21509285598760577,0.3153776285860122,0.013834285638828435,60.30379715075712,795,2078.8049428433815,7,8
Teff,Pearl Millet,Finger Millet,0.5430089172963234,0.032610315840297915,0.385401755530561,0.03897901133281771,0.12726456369948028,0.16376401664540421,0.6410214055347909,0.06795001412032445,69.32759134664977,667,1471.280506567322,10,3
Finger Millet,Pearl Millet,Teff,0.3004927907978291,0.02328435490857515,0.06581109623636165,0.6104117580572341,0.5878747968194257,0.04688333368603585,0.10188612664920012,0.2633557428453383,34.842128408370044,1648,3610.320116582504,3,1
Finger Millet,Finger Millet,Quinoa,0.1817655926517492,0.49066869001577806,0.07918430373465127,0.2483814135978214,0.35040583440052536,0.15431508907788535,0.3793811127083984,0.11589796381319079,48.2852824224586,3224,1150.3569663053374,10,2
Finger Millet,Teff,Teff,0.06520849875894212,0.8293129464734085,0.015439032660589724,0.09003952210705952,0.030542275678079264,0.30148163074675605,0.5836426903766112,0.0843334031985534,39.85139395491939,2289,4168.484691219222,7,10
Finger Millet,Teff,Teff,0.36062652499370257,0.08584998589204745,0.4506282986425686,0.10289519047168141,0.002941117364666739,0.41425258911898705,0.06557576644900419,0.5172305270673421,59.05193261842365,4961,1297.3377610195923,3,5
Pearl Millet,Teff,Teff,0.11240443882931533,0.08754231462693539,0.1253331437117944,0.6747201028319549,0.17061090237017124,0.1795202934698721,0.25791130306578447,0.3919575010941721,41.0630639244782,2268,2834.7549508563834,7,5
Pearl Millet,Finger Millet,Finger Millet,0.007218769419868899,0.09555135706754271,0.3002532595607943,0.5969766139517941,0.12018423769613405,0.2791431322058434,0.08465638118983998,0.5160162489081827,65.88403024271875,1998,3722.0728835506657,3,8
Pearl Millet,Pearl Millet,Quinoa,0.035115605346385276,0.21645348142838328,0.3162700573640274,0.43216085586120406,0.12066184196802208,0.09815149057706529,0.5807044296065492,0.20048223784836355,41.16150514763186,4460,1236.041375937809,10,9
Pearl Millet,Finger Millet,Pearl Millet,0.038960270928401416,0.1405403707762805,0.37362244989895893,0.44687690839635924,0.06251650502116576,0.15287909403550173,0.0809739478583472,0.7036304530849854,66.43587042303913,4280,3467.259922611074,9,2
Pearl Millet,Finger Millet,Pearl Millet,0.20604424519282166,0.5441401525491193,0.09826550262827095,0.15155009962978802,0.0903610477067239,0.0008426442843744902,0.6246900906960714,0.28410621731283026,33.07393034637404,3281,1591.9249752465175,6,6
Pearl Millet,Teff,Fonio,0.49591698302957016,0.07310806979122411,0.3607747415587453,0.07020020562046046,0.42081969020964627,0.243366326072957,0.1811476422814363,0.1546663414359605,64.86572860590775,2464,3140.7165288045117,9,7
Teff,Finger Millet,Teff,0.055994303778111904,0.6118628278810581,0.24350690400638245,0.08863596433444752,0.09406932647585342,0.13449139431431031,0.11996464926832469,0.6514746299415116,48.734408993982754,3690,4556.391692559348,3,8
Finger Millet,Teff,Quinoa,0.1859849815363329,0.5148656145237078,0.21759274465583048,0.08155665928412881,0.06951119555552876,0.11917106000451143,0.4706530896968951,0.34066465474306473,39.882495927983115,1709,4216.1427981649,10,8
Finger Millet,Teff,Quinoa,0.4911040746484704,0.005120503056384862,0.4469924449413993,0.05678297735374558,0.09187131012327338,0.001464962594392922,0.028228973311402426,0.8784347539709313,65.0737845564214,4125,3749.2831002042685,3,7
Finger Millet,Finger Millet,Amaranth,0.3139732615452013,0.3852214816609558,0.04138337723463723,0.25942187955920565,0.07303620099392825,0.3720810655949272,0.27043251181886346,0.2844502215922811,35.045610644821366,3757,4072.1440991267855,8,8
Finger Millet,Pearl Millet,Finger Millet,0.5368765631047673,0.2851500202233456,0.03325739253928208,0.1447160241326051,0.20344832625704365,0.5892521819831047,0.016541164869585456,0.1907583268902662,44.673780219799184,569,1201.1000444139968,4,1
Teff,Finger Millet,Finger Millet,0.11904417224681824,0.2749593658877059,0.03465579415950337,0.5713406677059725,0.30638513696186975,0.20839007701764256,0.20380839872804854,0.2814163872924391,66.43955031438057,1345,4806.691469721188,6,3
Teff,Teff,Finger Millet,0.1177552685740817,0.03516510187197458,0.8283643779434797,0.01871525161046419,0.325443214240072,0.11244686494258069,0.38610850714868206,0.1760014136686653,46.54189897142217,2930,4486.731819197927,8,3
Pearl Millet,Pearl Millet,Sorghum,0.19200364966589334,0.16339488436900795,0.5272627300818578,0.11733873588324088,0.3204268792878507,0.39025525414974743,0.13463989465660686,0.15467797190579494,42.2272546406394,3838,3746.9030063532587,10,8
Teff,Finger Millet,Finger Millet,0.23063089353030666,0.09056277094009084,0.03473951593400262,0.6440668195955999,0.47044828924981474,0.1835878260330099,0.11327778397772718,0.23268610073944804,47.58059679149234,3647,2138.316121352458,3,9
Teff,Finger Millet,Fonio,0.23340067825125752,0.2139372827796858,0.5436645178221391,0.008997521146917471,0.29794807588288114,0.10504768591510227,0.4528514492260305,0.14415278897598596,36.95533543842137,1696,1430.6683149885014,8,7
Pearl Millet,Teff,Amaranth,0.021899065162318834,0.20008033569780959,0.6767214002663173,0.10129919887355404,0.3599631693387771,0.2914987388516998,0.027069199364523577,0.3214688924449997,57.04649448199538,3880,2919.923756683012,6,2
Finger Millet,Finger Millet,Sorghum,0.015826931950685103,0.7278143160437665,0.21093534352084184,0.04542340848470658,0.1232941542020344,0.1761273251903751,0.20402572855262308,0.4965527920549675,32.560340126971134,1735,1301.5619423574608,2,3
Finger Millet,Pearl Millet,Quinoa,0.07777371044636915,0.5192379495258447,0.2718323349337667,0.13115600509401953,0.007690052603076729,0.17389021365599072,0.5452817471602864,0.27313798658064614,56.64129555495039,3393,1164.936899542476,8,10
Pearl Millet,Pearl Millet,Sorghum,0.1012315235104108,0.46818987186301025,0.09345656667912412,0.3371220379474548,0.4536551103285281,0.13757684083017657,0.31489373077596494,0.0938743180653303,46.41425170480119,3825,2641.71558686511,8,10
Finger Millet,Finger Millet,Quinoa,0.17164521876598676,0.07445386722160507,0.3954190918082816,0.3584818222041267,0.11722895294847195,0.06995107723452397,0.4570307086777908,0.35578926113921316,54.328673459738866,1161,2279.0437571598336,9,3
Teff,Pearl Millet,Teff,0.002198054933999308,0.43109589547823396,0.45664089574937045,0.11006515383839638,0.6376094175838393,0.23474325917400127,0.08708260008267024,0.04056472315948915,39.42459413917974,555,4035.065944896908,8,8
Teff,Teff,Teff,0.0016699407328625046,0.4173041192970996,0.5325326218425007,0.048493318127537266,0.11886780631718413,0.3660939342231557,0.35941474933702994,0.15562351012263018,43.63216264156055,4405,1333.8497856187334,7,7
Teff,Finger Millet,Quinoa,0.10366252372177633,0.32117012746977214,0.4832873698857965,0.09187997892265497,0.08494074174289909,0.7294499219737077,0.04039375251053781,0.14521558377285537,62.94000240157808,3533,3894.093592313424,6,6
Pearl Millet,Pearl Millet,Pearl Millet,0.08178533227656222,0.3632143772186396,0.2628362205590664,0.2921640699457318,0.525998959272547,0.05950036224824831,0.28917775491653924,0.12532292356266542,54.70166616539182,2762,3273.3767791110135,2,5
Pearl Millet,Finger Millet,Sorghum,0.3454271260018806,0.126267865985443,0.33198222566748736,0.196322782345189,0.05152008199064651,0.16427493618564662,0.7398435916760506,0.04436139014765617,65.7493756031331,4291,3261.0120869884345,8,5
Teff,Finger Millet,Fonio,0.2850229072565466,0.4665310626396528,0.22366721325676386,0.024778816847036783,0.35590201151652623,0.15760342828981422,0.26075340491193044,0.2257411552817292,55.39401733727954,1455,4991.189471053407,10,2
Finger Millet,Finger Millet,Finger Millet,0.1763268322295896,0.556920645063236,0.04902047747507458,0.2177320452320999,0.030862863457967436,0.08416999287447738,0.09719988938371496,0.7877672542838401,48.623024852160704,3396,3851.404410241179,2,4
Finger Millet,Pearl Millet,Amaranth,0.23281237017966114,0.11780656230916431,0.284794233595763,0.36458683391541147,0.46053498933700326,0.14778414736893117,0.20200676342971333,0.1896740998643524,31.870546428670817,704,3695.1633155904515,1,9
Pearl Millet,Finger Millet,Sorghum,0.2425825851713336,0.27969660718124106,0.34472093629236106,0.13299987135506425,0.19703570514982113,0.5867763055420981,0.20033674197294007,0.015851247335140563,39.96475329398637,4038,3554.4461017813496,4,5
Teff,Finger Millet,Fonio,0.011503035946357496,0.5918109218583059,0.0778138757217494,0.31887216647358735,0.2543026911713541,0.40314540693762874,0.18136664878581044,0.16118525310520657,49.03222444896787,2194,1219.1444119159787,1,10
Finger Millet,Teff,Sorghum,0.14213231331822773,0.2794798153974364,0.3810840027829416,0.1973038685013944,0.2835629523685003,0.3578949176932527,0.2600177642537694,0.0985243656844775,69.14468063796166,1687,1616.4653367233504,6,3
Teff,Teff,Buckwheat,0.3940053227262075,0.12665369900593237,0.347858697969747,0.1314822802981132,0.33292728210102696,0.3194992534235521,0.011044332390927378,0.33652913208449364,38.57480848764328,1209,1778.2013355688823,1,8
Pearl Millet,Teff,Quinoa,0.07423293786041599,0.005714794158303935,0.6350358785898196,0.2850163893914607,0.020017640675163463,0.13354898488486952,0.6208339486643986,0.22559942577556846,36.66386769420508,1812,3033.3174323706025,3,5
Finger Millet,Pearl Millet,Amaranth,0.07265495380105029,0.21790568819869405,0.12151785748973169,0.5879215005105239,0.17141867490769447,0.7072280553414079,0.08273412697735172,0.03861914277354575,36.09710224682872,1912,3815.4193371125507,2,1
Pearl Millet,Finger Millet,Buckwheat,0.4813308791983544,0.23302177588903153,0.2064077071746059,0.07923963773800813,0.10374240904193424,0.6438385525007229,0.17974867703446165,0.07267036142288111,53.56312790363279,2123,4714.873806742347,10,4
Pearl Millet,Teff,Buckwheat,0.19918986011775816,0.6945667413364882,0.043558971308037035,0.06268442723771657,0.5005421630295983,0.17032884788622074,0.08600982950366651,0.24311915958051453,30.25965760156899,728,4516.1283018502745,5,7
Finger Millet,Pearl Millet,Pearl Millet,0.7254946048190946,0.22159158169511128,0.04124681735694758,0.011666996128846464,0.10613777342639175,0.042420648700812594,0.2061248762524913,0.6453167016203044,54.369775270249534,4899,2819.172131372586,10,10
Pearl Millet,Pearl Millet,Finger Millet,0.80173727351146,0.008092040574289815,0.11778869680585315,0.07238198910839713,0.17679404478076727,0.1736236710611724,0.14167377129451703,0.5079085128635432,41.685828834960766,2019,4108.536747107234,6,9
Finger Millet,Finger Millet,Amaranth,0.07554055957515217,0.42603805704537,0.3443783292594592,0.15404305412001854,0.2896822414903583,0.3826216453854755,0.23813961859066185,0.08955649453350442,52.852316366828695,2175,3672.9781545899386,1,6
Finger Millet,Finger Millet,Buckwheat,0.23896239169785782,0.1417599690070182,0.19877079363662092,0.4205068456585031,0.28030162452462787,0.5197936849108458,0.06129890367627261,0.13860578688825384,42.37800694742357,2136,1045.501026792886,7,8
Finger Millet,Teff,Pearl Millet,0.21151250579825723,0.591823537282063,0.06956495299854894,0.12709900392113066,0.061397356604324986,0.04483736094190248,0.4347787154552652,0.45898656699850726,61.427044027854954,1012,1018.456223819944,8,3
Finger Millet,Pearl Millet,Quinoa,0.05425135582367429,0.2828823249579609,0.6613402494183174,0.0015260698000475557,0.2026773957945618,0.48785168994422934,0.3072524363265731,0.002218477934635689,32.15449998273522,2521,2698.8922922774254,1,6
Finger Millet,Teff,Sorghum,0.6119153113270942,0.09934295639151974,0.20864544432975762,0.0800962879516286,0.6775111676478212,0.08737448615344652,0.059799808996471464,0.17531453720226098,67.85897988657374,1319,1840.1748962781724,8,4
Teff,Finger Millet,Amaranth,0.3832555871258428,0.07113970686299477,0.11319985681892056,0.4324048491922419,0.05136849024063547,0.15721342124305346,0.43505225770784395,0.356365830808467,32.074513042931805,4799,1885.0051966464894,5,2
Teff,Teff,Finger Millet,0.2906910346606082,0.4161320321043824,0.19151977350867924,0.10165715972633012,0.2369868266206525,0.3713429260777657,0.32397661918116627,0.0676936281204156,44.66050201814264,798,4307.139098365449,5,1
Pearl Millet,Pearl Millet,Fonio,0.43358304071587517,0.1175794230258094,0.3901377511163663,0.058699785141949117,0.7382549025677676,0.10559996845549938,0.09159796980589857,0.06454715917083449,31.15508771850921,3431,4900.400763742478,3,3
Finger Millet,Pearl Millet,Quinoa,0.1739250655107497,0.27323053903508987,0.27153821271925543,0.28130618273490493,0.1106709170510373,0.39400026726361914,0.16875324646188802,0.3265755692234554,52.754459319108506,1934,4346.908687886118,8,1
Pearl Millet,Teff,Amaranth,0.1057397202847909,0.09967876339933616,0.1545938552323178,0.6399876610835552,0.35653827942930877,0.07291219117454965,0.21019322716838715,0.3603563022277544,34.3698339377733,4861,3796.728078110836,6,9
Finger Millet,Teff,Pearl Millet,0.15690646466174152,0.04921886164167646,0.28013029928811645,0.5137443744084654,0.1886832249626794,0.07051570299040087,0.6449188371735061,0.09588223487341377,39.21302233662354,3284,4044.3811295349487,2,5
Pearl Millet,Teff,Quinoa,0.29503457504484415,0.19971674930466163,0.29843457226307984,0.20681410338741446,0.21850160821983952,0.18703432021965674,0.4318140468332328,0.16265002472727091,45.50110427486987,4749,1286.8002047903678,10,7
Finger Millet,Pearl Millet,Finger Millet,0.6374390855421458,0.29024326505021214,0.06300425497379672,0.00931339443384513,0.061888405280793035,0.07501667372802776,0.09586726781526263,0.7672276531759166,46.985578552871885,2939,1034.194068552508,2,9
Finger Millet,Finger Millet,Pearl Millet,0.29099283687085786,0.2594180017823191,0.42328410667144795,0.026305054675374875,0.009594747904290206,0.06465694797122595,0.530642764443833,0.39510553968065076,69.64802468136592,2636,4652.992153323059,5,10
Finger Millet,Pearl Millet,Quinoa,0.2029275095109063,0.20321723620477336,0.22485931377264104,0.36899594051167944,0.6105041344371626,0.11429519116170739,0.11577269895993907,0.1594279754411911,55.15198899193802,776,1024.3812086517478,9,4
Pearl Millet,Finger Millet,Finger Millet,0.08325072084281243,0.45976216873519826,0.2597445750152718,0.19724253540671757,0.049150910541074934,0.10532113436829234,0.25267964375196744,0.5928483113386653,62.87199470648108,4575,2795.8826284008,5,3
Pearl Millet,Pearl Millet,Teff,0.060338287910731224,0.2761543441197611,0.09721713932658883,0.5662902286429188,0.31617640441980205,0.6581081474271103,0.017372950777588526,0.008342497375499195,40.244170542115995,3733,2137.0572835149583,3,7
Teff,Pearl Millet,Sorghum,0.07801673916268889,0.6511804921670024,0.015186002656776419,0.2556167660135323,0.31643806291228704,0.0450085946731698,0.1501230643573329,0.4884302780572103,61.878500290070235,2090,3230.331291921454,8,8
Teff,Teff,Fonio,0.24417529522404074,0.2973983742027744,0.05115288568703065,0.4072734448861542,0.30050377523142335,0.05234063496518024,0.5660573517427084,0.08109823806068797,56.54127972674016,4777,4605.763530529161,10,5
